Species_name	Nanopore_ID	Genome_ID	Sequence_size	N50	AR_gene_list	Genome_quality
Serratia_marcescens	N164_BC09	s_4424	3342011	498779	Tet-41;SRT-SST;	MEDIUM_QUAL
Serratia_marcescens	N164_BC05	s_4421	2945175	340360		MEDIUM_QUAL
Serratia_marcescens	N146_BC06	s_4408	5645344	5589322	Tet-41;SRT-SST;Aac6-Ic;	MEDIUM_QUAL
Serratia_marcescens	N202_BC11	s_4445	4536056	3463625	Aac6-Ic;	HIGH_QUAL
Serratia_marcescens	N139_BC06	s_4403	5083297	5032841	SRT-SST;Aac6-Ic;	HIGH_QUAL
Serratia_marcescens	N152_BC05	s_4412	5333590	5197348	Tet-41;SRT-SST;Aac6-Ic;	HIGH_QUAL
Serratia_marcescens	N171_BC02	s_4432	5456977	5402820	Tet-41;SRT-SST;Aac6-Ic;	HIGH_QUAL
Serratia_marcescens	N232_BC05	s_4475	5451532	5364842	Tet-41;SRT-SST;Aac6-Ic;	HIGH_QUAL
Serratia_marcescens	N217_BC12	s_4460	5323122	5270292	Tet-41;SRT-SST;Aac6-Ic;	HIGH_QUAL
Serratia_marcescens	N149_BC05	s_4411	5332814	5224528	Tet-41;SRT-SST;Aac6-Ic;	HIGH_QUAL
Serratia_marcescens	N225_BC12	s_4465	5057541	5007339	SRT-SST;Aac6-Ic;	HIGH_QUAL
Serratia_marcescens	N114_BC10	s_4395	5648426	5592374	Tet-41;SRT-SST;Aac6-Ic;	MEDIUM_QUAL
Serratia_marcescens	N207_BC02	s_4448	5098292	5047687	SRT-SST;Aac6-Ic;	HIGH_QUAL
Serratia_marcescens	N224_BC03	s_4464	5364178	5280348	Tet-41;SRT-SST;Aac6-Ic;	HIGH_QUAL
Serratia_marcescens	N171_BC03	s_4433	5499538	5444960	Tet-41;SRT-SST;Aac6-Ic;	HIGH_QUAL
Serratia_marcescens	N219_BC03	s_4462	5563455	5355124	Tet-41;SRT-SST;Aac6-Ic;	MEDIUM_QUAL
Serratia_marcescens	N170_BC12	s_4431	5463107	2871815	Aac6-Ic;Tet-41;SRT-SST;	HIGH_QUAL
Serratia_marcescens	N202_BC04	s_4443	2951998	139313	SRT-SST;Aac6-Ic;	MEDIUM_QUAL
Serratia_marcescens	N212_BC07	s_4452	5455996	5401849	Tet-41;SRT-SST;Aac6-Ic;	HIGH_QUAL
Serratia_marcescens	N142_BC07	s_4404	3784855	3713427	SRT-SST;Aac6-Ic;	MEDIUM_QUAL
Serratia_marcescens	N142_BC08	s_4405	5465698	5383406	Tet-41;SRT-SST;Aac6-Ic;	HIGH_QUAL
Serratia_marcescens	N158_BC01	s_4415	5672398	2954473	Tet-41;SRT-SST;Aac6-Ic;	MEDIUM_QUAL
Serratia_marcescens	N106_BC05	s_4392	5578022	5522668	Tet-41;SRT-SST;Aac6-Ic;	MEDIUM_QUAL
Serratia_marcescens	N215_BC11	s_4456	5679939	5623575	Tet-41;SRT-SST;Aac6-Ic;	MEDIUM_QUAL
Serratia_marcescens	N191_BC12	s_4438	5404301	1924926	Tet-41;SRT-SST;StrB;SulII;StrA;Aac6-Ic;	HIGH_QUAL
Serratia_marcescens	N192_BC01	s_4439	5378122	5300895	Tet-41;SRT-SST;Aac6-Ic;	HIGH_QUAL
Serratia_marcescens	N232_BC04	s_4474	2678564	178021		MEDIUM_QUAL
Serratia_marcescens	N146_BC10	s_4409	5045978	4995892	SRT-SST;Tet-41;Aac6-Ic;	HIGH_QUAL
Serratia_marcescens	N165_BC01	s_4425	2540132	278172		MEDIUM_QUAL
Serratia_marcescens	N155_BC03	s_4413	5600970	5545388	Tet-41;SRT-SST;Aac6-Ic;	MEDIUM_QUAL
Serratia_marcescens	N131_BC05	s_4402	5326816	5273949	Tet-41;SRT-SST;Aac6-Ic;	HIGH_QUAL
Serratia_marcescens	N215_BC05	s_4455	5491803	2024958	Aac6-Ic;Tet-41;SRT-SST;	HIGH_QUAL
Serratia_marcescens	N209_BC07	s_4449	5091568	5041029	SRT-SST;Aac6-Ic;	HIGH_QUAL
Serratia_marcescens	N226_BC05	s_4467	2785581	802902	Aac6-Ic;	MEDIUM_QUAL
Enterococcus_faecium	N110_BC11	s_3458	3064734	2849054	Spc;ErmA;Aac6-Ii;Dfr;MsrC;VanX-M;Spc;VanH-Pt;ErmA;VanA;VanS-A;VanY-A;VanR-A;	HIGH_QUAL
Enterococcus_faecium	N110_BC12	s_3459	3020965	742985	Dfr;Spc;ErmA;VanX-M;VanH-Pt;VanA;VanR-A;VanY-A;Spc;Aac6-Ii;ErmA;MsrC;	HIGH_QUAL
Enterococcus_faecium	N229_BC12	s_3546	2912606	2664692	Aac6-Ii;MsrC;MsrC;	HIGH_QUAL
Enterococcus_faecium	N220_BC05	s_3530	1720223	52601	Aac6-Ii;	MEDIUM_QUAL
Enterococcus_faecium	N181_BC01	s_3498	3071903	2882010	Spc;ErmA;Dfr;Aac6-Ii;MsrC;VanX-M;Spc;VanY-A;VanH-Pt;ErmA;VanR-A;VanA;	HIGH_QUAL
Enterococcus_faecium	N179_BC08	s_3493	3124488	654286	MsrC;TetM;Dfr;Aac6-Ii;TetL;	HIGH_QUAL
Enterococcus_faecium	N163_BC02	s_3484	3019376	2861188	Spc;ErmA;Aac6-Ii;MsrC;Spc;VanH-Pt;VanX-M;ErmA;VanS-A;VanY-A;VanR-A;VanA;	HIGH_QUAL
Enterococcus_faecium	N160_BC03	s_3478	2946257	2916960	Spc;Aac6-Ii;ErmA;TetM;MsrC;	HIGH_QUAL
Enterococcus_faecium	N226_BC07	s_3540	2865636	1491579	Dfr;TetL;Aac6-Ii;MsrC;TetM;	HIGH_QUAL
Enterococcus_faecium	N182_BC11	s_3502	3227408	3195327	Ant6-Ia;Aph3-III;ErmB;Sat4A;TetM;	MEDIUM_QUAL
Enterococcus_faecium	N173_BC11	s_3491	2910416	2865937	Aac6-Ii;TetM;MsrC;	HIGH_QUAL
Enterococcus_faecium	N156_BC08	s_3471	2144270	48173	Dfr;MsrC;VanH-Pt;Spc;VanX-M;VanY-A;ErmA;VanA;VanS-A;	MEDIUM_QUAL
Enterococcus_faecium	N171_BC07	s_3485	3019524	1853371	Aac6-Ii;MsrC;TetM;TetL;	HIGH_QUAL
Enterococcus_faecium	N208_BC08	s_3526	2928141	639173	Dfr;MsrC;Aac6-Ii;Spc;ErmA;	HIGH_QUAL
Enterococcus_faecium	N181_BC02	s_3499	3105824	1034885	ErmA;Spc;Dfr;MsrC;Spc;VanX-M;ErmA;VanY-A;VanH-Pt;VanR-A;VanA;Aac6-Ii;	HIGH_QUAL
Enterococcus_faecium	N173_BC06	s_3487	1806084	54668	MsrC;Aac6-Ii;	MEDIUM_QUAL
Enterococcus_faecium	N238_BC05	s_3559	2511841	2486843	Aac6-Ii;MsrC;	HIGH_QUAL
Enterococcus_faecium	N160_BC12	s_3479	2893588	193713	TetL;Aac6-Ii;TetM;ErmB;LinB;TetM;TetL;TetM;TetL;ErmC;TetM;MsrC;Dfr;Dfr;	HIGH_QUAL
Enterococcus_faecium	N196_BC02	s_3516	2894318	2865535	Aac6-Ii;TetM;MsrC;	HIGH_QUAL
Enterococcus_faecium	N189_BC11	s_3511	2312627	41393	Dfr;MsrC;TetM;Aac6-Ii;TetS;TetS;	MEDIUM_QUAL
Enterococcus_faecium	N157_BC10	s_3476	3009228	2921230	Aac6-Ii;Dfr;TetM;MsrC;	HIGH_QUAL
Enterococcus_faecium	N156_BC09	s_3472	2129388	45116	Spc;VanX-M;ErmA;VanY-A;VanH-Pt;VanA;VanR-A;Spc;	MEDIUM_QUAL
Enterococcus_faecium	N107_BC04	s_3452	3104403	319026	Aac6-Aph2;TetM;TetM;Aac6-Ii;MsrC;	HIGH_QUAL
Enterococcus_faecium	N185_BC11	s_3507	2942477	1461927	TetM;Aac6-Ii;MsrC;	HIGH_QUAL
Enterococcus_faecium	N179_BC09	s_3494	2938905	1610221	Dfr;TetM;Aac6-Ii;MsrC;	HIGH_QUAL
Enterococcus_faecium	N107_BC06	s_3453	2911153	2422110	Aac6-Ii;TetM;MsrC;	HIGH_QUAL
Enterococcus_faecium	N226_BC06	s_3539	2890841	1839024	TetL;Aac6-Ii;Dfr;MsrC;TetM;	HIGH_QUAL
Enterococcus_faecium	N216_BC06	s_3528	1459073	78976	Aac6-Ii;	MEDIUM_QUAL
Enterococcus_faecium	N215_BC10	s_3527	2013113	44731	VanS-A;VanY-A;VanX-M;Aac6-Aph2;VanH-Pt;VanA;VanR-A;MsrC;	MEDIUM_QUAL
Enterococcus_faecium	N229_BC11	s_3545	2646414	2539362	Aac6-Ii;MsrC;	HIGH_QUAL
Enterococcus_faecium	N226_BC08	s_3541	2906268	2728872	Aac6-Ii;TetL;Dfr;MsrC;TetM;	HIGH_QUAL
Enterococcus_faecium	N198_BC05	s_3518	2946901	2902100	Aac6-Ii;Dfr;TetM;MsrC;	HIGH_QUAL
Enterococcus_faecium	N110_BC09	s_3456	2069942	27522	Aac6-Ii;MsrC;Spc;ErmA;	MEDIUM_QUAL
Enterococcus_faecium	N185_BC10	s_3506	2821377	2753221	Dfr;Aac6-Ii;TetL;MsrC;TetM;	HIGH_QUAL
Enterococcus_faecium	N154_BC05	s_3468	2802233	2270656	TetL;ErmB;ErmC;Aac6-Ii;Dfr;TetL;LinB;TetM;TetM;Dfr;Dfr;Dfr;MsrC;	HIGH_QUAL
Enterococcus_faecium	N110_BC10	s_3457	3021916	2570385	VanX-M;VanH-Pt;Spc;VanY-A;VanS-A;VanR-A;ErmA;VanA;Dfr;MsrC;Aac6-Ii;	HIGH_QUAL
Enterococcus_faecium	N145_BC01	s_3462	1491021	26802	Aac6-Aph2;ErmA;Spc;MsrC;TetM;Aac6-Ii;	MEDIUM_QUAL
Enterococcus_faecium	N199_BC08	s_3521	3252466	3220136	Ant6-Ia;Aph3-III;ErmB;Sat4A;TetM;	MEDIUM_QUAL
Enterococcus_faecium	N173_BC09	s_3489	2985349	2928756	Spc;ErmA;Aac6-Ii;TetM;MsrC;	HIGH_QUAL
Enterococcus_faecium	N156_BC10	s_3473	3058256	2877694	Spc;Aac6-Ii;ErmA;Dfr;MsrC;VanX-M;VanY-A;VanH-Pt;Spc;VanS-A;ErmA;VanA;	HIGH_QUAL
Enterococcus_faecium	N223_BC09	s_3535	1767092	42996	MsrC;	MEDIUM_QUAL
Enterococcus_faecium	N193_BC02	s_3515	2940182	477418	TetM;MsrC;Aac6-Ii;Aac6-Ii;	HIGH_QUAL
Enterococcus_faecium	N179_BC10	s_3495	3018185	2964443	Aac6-Ii;Dfr;TetM;MsrC;	HIGH_QUAL
Enterococcus_faecium	N199_BC07	s_3520	3231711	3199588	Ant6-Ia;Aph3-III;Sat4A;ErmB;TetM;	MEDIUM_QUAL
Enterococcus_faecium	N190_BC04	s_3514	2828119	819375	TetL;Dfr;Aac6-Ii;MsrC;TetM;TetL;LinB;ErmB;TetM;Dfr;ErmC;TetL;	HIGH_QUAL
Enterococcus_faecium	N186_BC11	s_3508	3172613	186879	Dfr;Aac6-Ii;VanX-M;VanY-A;VanH-Pt;VanR-A;VanA;Spc;Spc;ErmA;MsrC;	MEDIUM_QUAL
Enterococcus_faecium	N205_BC05	s_3524	2916653	2887649	Aac6-Ii;Spc;ErmA;TetM;MsrC;	HIGH_QUAL
Enterococcus_faecium	N226_BC04	s_3538	2886910	432678	TetL;LinB;ErmB;TetM;ErmC;TetL;TetM;Dfr;Aac6-Ii;Dfr;MsrC;	HIGH_QUAL
Enterococcus_faecium	N227_BC10	s_3543	3182464	2431911	Spc;ErmA;Aac6-Ii;MsrC;Dfr;VanX-M;Spc;VanH-Pt;ErmA;VanY-A;VanR-A;VanA;	MEDIUM_QUAL
Enterococcus_faecium	N161_BC09	s_3481	3003980	204858	ErmA;Spc;Aac6-Ii;MsrC;TetM;	HIGH_QUAL
Enterococcus_faecium	N233_BC11	s_3550	2782232	2646801	Aac6-Ii;MsrC;	HIGH_QUAL
Enterococcus_faecium	N155_BC04	s_3469	3003517	2973654	VanX-M;VanH-Pt;Aac6-Ii;TetL;VanS-A;TetL;ErmB;VanY-A;VanA;VanR-A;Aac6-Aph2;LinB;Dfr;Dfr;ErmC;MsrC;TetM;TetM;	HIGH_QUAL
Enterococcus_faecium	N237_BC09	s_3557	3087569	2197154	Dfr;MsrC;Spc;Aac6-Ii;ErmA;CatA;Aac6-Aph2;VanX-M;Spc;VanH-Pt;ErmA;VanY-A;VanA;VanR-A;	HIGH_QUAL
Enterococcus_faecium	N223_BC03	s_3533	2164642	67929	VanX-M;Spc;VanH-Pt;ErmA;VanY-A;VanS-A;VanR-A;VanA;Aac6-Aph2;TetM;MsrC;	MEDIUM_QUAL
Enterococcus_faecium	N197_BC10	s_3517	3103509	130545	Dfr;Aac6-Ii;MsrC;TetM;	HIGH_QUAL
Enterococcus_faecium	N189_BC12	s_3512	3177001	130984	VanX-M;VanH-Pt;VanS-A;VanR-A;VanA;VanY-A;TetL;ErmC;TetM;TetM;Dfr;MsrC;Aac6-Ii;	MEDIUM_QUAL
Enterococcus_faecium	N233_BC12	s_3551	2890086	2668934	Aac6-Ii;MsrC;	HIGH_QUAL
Enterococcus_faecium	N156_BC07	s_3470	3182100	552848	Spc;ErmA;Aac6-Ii;Spc;VanX-M;VanH-Pt;VanY-A;ErmA;VanR-A;VanA;MsrC;Dfr;	MEDIUM_QUAL
Enterococcus_faecium	N189_BC09	s_3509	2899901	1580617	Aac6-Ii;MsrC;Dfr;TetM;	HIGH_QUAL
Enterococcus_faecium	N226_BC12	s_3542	3102723	1836206	Dfr;VanX-M;Spc;VanH-Pt;VanY-A;ErmA;VanR-A;VanA;Spc;ErmA;Aac6-Ii;MsrC;	HIGH_QUAL
Enterococcus_faecium	N162_BC02	s_3482	2968159	723367	Dfr;TetM;Aac6-Ii;MsrC;	HIGH_QUAL
Elizabethkingia_anophelis	N162_BC09	s_2927	4308112	2353558	GOB-1;B-1;	HIGH_QUAL
Elizabethkingia_anophelis	N146_BC04	s_2921	4327139	2896553	CME-1;B-1;GOB-1;	HIGH_QUAL
Elizabethkingia_anophelis	N196_BC08	s_2959	4288754	4233683	GOB-1;B-1;CME-1;	HIGH_QUAL
Elizabethkingia_anophelis	N170_BC07	s_2942	4312545	4269720	GOB-1;B-1;	HIGH_QUAL
Elizabethkingia_anophelis	N123_BC07	s_2907	4249815	4207611	GOB-1;B-1;CME-1;	HIGH_QUAL
Elizabethkingia_anophelis	N186_BC05	s_2955	4243399	2495732	GOB-1;B-1;CME-1;	HIGH_QUAL
Elizabethkingia_anophelis	N109_BC09	s_2903	4404038	4360308	B-1;	HIGH_QUAL
Elizabethkingia_anophelis	N180_BC03	s_2945	4276708	4234237	GOB-1;B-1;CME-1;	HIGH_QUAL
Elizabethkingia_anophelis	N170_BC05	s_2940	4305378	4262625	B-1;GOB-1;	HIGH_QUAL
Elizabethkingia_anophelis	N141_BC09	s_2915	4246731	4204557	GOB-1;B-1;CME-1;	HIGH_QUAL
Elizabethkingia_anophelis	N151_BC11	s_2923	4253803	4198143	GOB-1;CME-1;B-1;	HIGH_QUAL
Elizabethkingia_anophelis	N167_BC10	s_2937	4300522	4257815	GOB-1;B-1;	HIGH_QUAL
Elizabethkingia_anophelis	N237_BC03	s_2971	3267860	115561	GOB-1;CME-1;	MEDIUM_QUAL
Elizabethkingia_anophelis	N217_BC10	s_2964	4295306	4252652	GOB-1;B-1;	HIGH_QUAL
Elizabethkingia_anophelis	N237_BC02	s_2970	4324736	2617049	B-1;GOB-1;	HIGH_QUAL
Elizabethkingia_anophelis	N220_BC12	s_2968	3432054	66927	CME-1;B-1;	MEDIUM_QUAL
Elizabethkingia_anophelis	N212_BC12	s_2962	4315165	3343025	GOB-1;B-1;CME-1;	HIGH_QUAL
Elizabethkingia_anophelis	N164_BC06	s_2930	4282863	4214106	GOB-1;B-1;CME-1;	HIGH_QUAL
Elizabethkingia_anophelis	N191_BC10	s_2956	4234723	2053648	CME-1;GOB-1;B-1;	HIGH_QUAL
Elizabethkingia_anophelis	N218_BC05	s_2965	4608300	4562548	GOB-1;B-1;	HIGH_QUAL
Elizabethkingia_anophelis	N164_BC07	s_2931	2966192	59018	CME-1;GOB-1;	MEDIUM_QUAL
Elizabethkingia_anophelis	N114_BC09	s_2904	4265064	4222710	GOB-1;B-1;CME-1;	HIGH_QUAL
Elizabethkingia_anophelis	N141_BC12	s_2918	4253578	2131863	CME-1;GOB-1;B-1;	HIGH_QUAL
Elizabethkingia_anophelis	N138_BC06	s_2912	4303956	4192075	GOB-1;B-1;CME-1;	HIGH_QUAL
Elizabethkingia_anophelis	N218_BC12	s_2966	4481812	1387264	B-1;GOB-1;	HIGH_QUAL
Elizabethkingia_anophelis	N138_BC03	s_2909	4615395	863508	CME-1;GOB-1;B-1;	HIGH_QUAL
Elizabethkingia_anophelis	N145_BC08	s_2920	4244904	4202749	GOB-1;CME-1;B-1;	HIGH_QUAL
Elizabethkingia_anophelis	N185_BC06	s_2950	4548711	2354403	B-1;GOB-1;	HIGH_QUAL
Elizabethkingia_anophelis	N186_BC04	s_2954	4446603	4220151	GOB-1;CME-1;B-1;	HIGH_QUAL
Elizabethkingia_anophelis	N130_BC01	s_2908	3716360	103066	GOB-1;B-1;	HIGH_QUAL
Elizabethkingia_anophelis	N162_BC08	s_2926	4245041	4202885	GOB-1;B-1;CME-1;	HIGH_QUAL
Elizabethkingia_anophelis	N185_BC03	s_2948	4255668	3191762	B-1;GOB-1;CME-1;	HIGH_QUAL
Elizabethkingia_anophelis	N180_BC02	s_2944	4322434	4210366	GOB-1;B-1;CME-1;	HIGH_QUAL
Elizabethkingia_anophelis	N211_BC01	s_2961	2074069	40244		MEDIUM_QUAL
Elizabethkingia_anophelis	N141_BC10	s_2916	4237388	4138378	GOB-1;B-1;CME-1;	HIGH_QUAL
Elizabethkingia_anophelis	N185_BC08	s_2952	4384153	2295829	CME-1;GOB-1;B-1;	HIGH_QUAL
Elizabethkingia_anophelis	N141_BC08	s_2914	4293639	2515446	GOB-1;B-1;CME-1;	HIGH_QUAL
Elizabethkingia_anophelis	N185_BC09	s_2953	4576526	1254839	B-1;GOB-1;	HIGH_QUAL
Elizabethkingia_anophelis	N141_BC11	s_2917	4265888	4206519	GOB-1;B-1;CME-1;	HIGH_QUAL
Elizabethkingia_anophelis	N167_BC01	s_2933	4428846	4372660	B-1;	HIGH_QUAL
Elizabethkingia_anophelis	N185_BC05	s_2949	4388320	1075583	B-1;GOB-1;	HIGH_QUAL
Elizabethkingia_anophelis	N221_BC03	s_2969	2146539	1559135		MEDIUM_QUAL
Elizabethkingia_anophelis	N170_BC06	s_2941	4304956	4262207	GOB-1;B-1;	HIGH_QUAL
Elizabethkingia_anophelis	N237_BC05	s_2972	4319909	4235457	GOB-1;B-1;CME-1;	HIGH_QUAL
Elizabethkingia_anophelis	N170_BC04	s_2939	4346084	4263321	GOB-1;B-1;CME-1;	HIGH_QUAL
Klebsiella_pneumoniae	N137_BC02	s_3692	5294695	2865040	AmpH;SHV-OKP-LEN;OqxB;OqxA;	HIGH_QUAL
Klebsiella_pneumoniae	N216_BC03	s_3722	5766000	2917872	SHV-OKP-LEN;OqxB;OqxA;AmpH;DfrA1;Qnr-S;OXA-1;StrA;AadA;TetA;TetA;CTX-M-1;StrB;SulII;SulIII;CatBx;AacAad;Aph3''Ia;FloR;TEM-1D;Aac3-IIa;QnrB;DfrA5;	HIGH_QUAL
Klebsiella_pneumoniae	N233_BC07	s_3735	5561355	5349754	SHV-OKP-LEN;AmpH;OqxB;OqxA;OXA-1;TetA;AadA;SulIII;CatBx;AacAad;FloR;Aph3''Ia;DfrA5;Aac3-IIa;QnrB;	HIGH_QUAL
Klebsiella_pneumoniae	N150_BC07	s_3698	4849385	193433	SHV-OKP-LEN;StrB;StrA;CTX-M-1;SulII;TEM-1D;DfrA5;Aac3-IIa;QnrB;AmpH;	HIGH_QUAL
Klebsiella_pneumoniae	N112_BC10	s_3680	5263034	5210798	SHV-OKP-LEN;OqxB;AmpH;OqxA;	HIGH_QUAL
Klebsiella_pneumoniae	N115_BC06	s_3683	5299119	5246525	SHV-OKP-LEN;OqxB;AmpH;OqxA;	HIGH_QUAL
Klebsiella_pneumoniae	N229_BC03	s_3732	5789342	5368669	SHV-OKP-LEN;AmpH;OqxB;OqxA;DfrA1;DfrA;SulI;StrB;Qnr-S;StrA;AadA;SulIII;TetA;TetA;CTX-M-1;OXA-1;SulII;CatBx;TEM-1D;AadA;FloR;QnrB;AacAad;Aac3-IIa;Aph3''Ia;DHA;QnrB;DfrA5;	HIGH_QUAL
Klebsiella_pneumoniae	N226_BC09	s_3730	3766656	142102	AmpH;	MEDIUM_QUAL
Klebsiella_pneumoniae	N106_BC07	s_3674	5379373	5325985	SHV-OKP-LEN;AmpH;OqxB;OqxA;	HIGH_QUAL
Klebsiella_pneumoniae	N157_BC05	s_3701	5148697	3158490	SHV-OKP-LEN;AmpH;OqxB;OqxA;	HIGH_QUAL
Klebsiella_pneumoniae	N201_BC03	s_3710	5262047	2907302	OqxB;OqxA;SHV-OKP-LEN;SHV-OKP-LEN;AmpH;	HIGH_QUAL
Klebsiella_pneumoniae	N214_BC11	s_3719	5397719	5344150	SHV-OKP-LEN;OqxB;OqxA;AmpH;SHV-OKP-LEN;	HIGH_QUAL
Klebsiella_pneumoniae	N112_BC09	s_3679	5260901	5208686	SHV-OKP-LEN;OqxB;OqxA;AmpH;	HIGH_QUAL
Klebsiella_pneumoniae	N215_BC09	s_3721	5143916	3550152	OqxB;AmpH;OqxA;SHV-OKP-LEN;	HIGH_QUAL
Klebsiella_pneumoniae	N225_BC12	s_3729	5148721	940276	OqxB;OqxA;SHV-OKP-LEN;AmpH;	HIGH_QUAL
Klebsiella_pneumoniae	N154_BC03	s_3700	5345624	5292571	SHV-OKP-LEN;OqxB;AmpH;OqxA;	HIGH_QUAL
Klebsiella_pneumoniae	N182_BC09	s_3705	5154418	1019233	SHV-OKP-LEN;AmpH;SHV-OKP-LEN;OqxB;OqxA;	HIGH_QUAL
Klebsiella_pneumoniae	N137_BC03	s_3693	5510649	5303091	SHV-OKP-LEN;OqxB;AmpH;OqxA;CTX-M-1;TEM-1D;StrB;StrA;Aac3-IIa;SulII;QnrB;DfrA5;	HIGH_QUAL
Klebsiella_pneumoniae	N126_BC07	s_3687	5168145	1243348	SHV-OKP-LEN;OqxB;OqxA;AmpH;	HIGH_QUAL
Klebsiella_pneumoniae	N112_BC08	s_3678	5272235	5219907	SHV-OKP-LEN;OqxB;OqxA;AmpH;	HIGH_QUAL
Klebsiella_pneumoniae	N101_BC04	s_3673	5667283	5298258	SHV-OKP-LEN;OqxB;AmpH;OqxA;DfrA1;TetA;Aph3''Ia;SulIII;TEM-1D;Qnr-S;AadA;TetA;StrB;OXA-1;AacAad;CTX-M-1;StrA;DfrA5;CatBx;Aac3-IIa;FloR;SulII;QnrB;	HIGH_QUAL
Klebsiella_pneumoniae	N225_BC04	s_3728	5322582	2835865	SHV-OKP-LEN;OqxA;OqxB;SHV-OKP-LEN;AmpH;	HIGH_QUAL
Klebsiella_pneumoniae	N222_BC10	s_3726	5327310	5120835	SHV-OKP-LEN;AmpH;OqxB;OqxA;	HIGH_QUAL
Klebsiella_pneumoniae	N197_BC12	s_3708	5115178	311594	OqxB;OqxA;AmpH;SHV-OKP-LEN;SHV-OKP-LEN;	HIGH_QUAL
Klebsiella_pneumoniae	N161_BC12	s_3703	4979212	268296	OqxA;OqxB;AmpH;SHV-OKP-LEN;	HIGH_QUAL
Klebsiella_pneumoniae	N107_BC04	s_3676	5084425	5033957	SHV-OKP-LEN;AmpH;OqxB;OqxA;	HIGH_QUAL
Klebsiella_pneumoniae	N203_BC09	s_3712	3349756	49791	OqxB;OqxA;	MEDIUM_QUAL
Klebsiella_pneumoniae	N115_BC07	s_3684	5304898	3141396	AmpH;SHV-OKP-LEN;OqxB;OqxA;	HIGH_QUAL
Klebsiella_pneumoniae	N137_BC01	s_3691	5150111	220058	AmpH;OqxB;OqxA;SHV-OKP-LEN;	HIGH_QUAL
Klebsiella_pneumoniae	N136_BC12	s_3690	5283668	450432	AmpH;OqxB;OqxA;SHV-OKP-LEN;	HIGH_QUAL
Klebsiella_pneumoniae	N161_BC11	s_3702	5179136	3642799	OqxA;OqxB;AmpH;SHV-OKP-LEN;	HIGH_QUAL
Klebsiella_pneumoniae	N225_BC01	s_3727	5740779	5317051	SHV-OKP-LEN;AmpH;OqxB;OqxA;DfrA1;Qnr-S;StrA;TetA;SulIII;TetA;CTX-M-1;Aph3''Ia;SulII;AadA;StrB;OXA-1;FloR;TEM-1D;CatBx;Aac3-IIa;AacAad;QnrB;DfrA5;	HIGH_QUAL
Klebsiella_pneumoniae	N106_BC08	s_3675	5516696	5310337	SHV-OKP-LEN;AmpH;OqxB;OqxA;OXA-1;StrA;TEM-1D;CTX-M-1;Aac3-IIa;StrB;TetA;CatBx;AacAad;SulII;DfrA5;QnrB;	HIGH_QUAL
Klebsiella_pneumoniae	N101_BC03	s_3672	5312798	755091	OqxB;OqxA;SHV-OKP-LEN;OXA-1;TetA;AacAad;StrA;CTX-M-1;TEM-1D;DfrA5;CatBx;SulII;QnrB;StrB;Aac3-IIa;AmpH;	HIGH_QUAL
Klebsiella_pneumoniae	N126_BC05	s_3686	5177184	3966778	OqxB;AmpH;OqxA;SHV-OKP-LEN;	HIGH_QUAL
Klebsiella_pneumoniae	N137_BC04	s_3694	5135724	5071686	SHV-OKP-LEN;OqxA;OqxB;AmpH;	HIGH_QUAL
Klebsiella_pneumoniae	N215_BC08	s_3720	5197623	795339	OqxA;OqxB;SHV-OKP-LEN;SHV-OKP-LEN;AmpH;	HIGH_QUAL
Klebsiella_pneumoniae	N237_BC04	s_3737	5274853	3203125	SHV-OKP-LEN;AmpH;OqxA;OqxB;	HIGH_QUAL
Klebsiella_pneumoniae	N115_BC05	s_3682	5282239	5229812	SHV-OKP-LEN;OqxA;OqxB;AmpH;	HIGH_QUAL
Klebsiella_pneumoniae	N233_BC08	s_3736	4246272	139267	SHV-OKP-LEN;AmpH;OqxA;OqxB;	MEDIUM_QUAL
Klebsiella_pneumoniae	N195_BC10	s_3707	5135615	4764358	SHV-OKP-LEN;OqxB;AmpH;OqxA;	HIGH_QUAL
Klebsiella_pneumoniae	N211_BC09	s_3718	3355861	43205	AmpH;OqxB;OqxA;SHV-OKP-LEN;	MEDIUM_QUAL
Klebsiella_pneumoniae	N202_BC12	s_3711	2948423	2256274	AmpH;	MEDIUM_QUAL
Klebsiella_pneumoniae	N115_BC04	s_3681	5420761	5366963	SHV-OKP-LEN;AmpH;	HIGH_QUAL
Klebsiella_pneumoniae	N126_BC04	s_3685	5211635	5159908	SHV-OKP-LEN;OqxB;AmpH;OqxA;	HIGH_QUAL
Klebsiella_pneumoniae	N112_BC02	s_3677	5391383	5337876	SHV-OKP-LEN;AmpH;	HIGH_QUAL
Klebsiella_pneumoniae	N194_BC12	s_3706	5270192	5064653	SHV-OKP-LEN;OqxB;AmpH;OqxA;	HIGH_QUAL
Klebsiella_pneumoniae	N200_BC07	s_3709	5450550	1538736	AmpH;SHV-OKP-LEN;	HIGH_QUAL
Pseudomonas_stutzeri	N218_BC07	s_4301	4615644	4569819		HIGH_QUAL
Pseudomonas_stutzeri	N206_BC04	s_4294	4790185	3979758		HIGH_QUAL
Pseudomonas_stutzeri	N145_BC12	s_4274	4623034	4577133		HIGH_QUAL
Pseudomonas_stutzeri	N144_BC12	s_4272	4474895	2519784		HIGH_QUAL
Pseudomonas_stutzeri	N138_BC08	s_4266	4428957	1062381		HIGH_QUAL
Pseudomonas_stutzeri	N179_BC12	s_4279	2980930	60642		MEDIUM_QUAL
