Species_name	Nanopore_ID	Genome_ID	Sequence_size	N50	AR_gene_list	Genome_quality
Bacillus_cereus	N127_BC04	s_838	4266998	824623	NONE	MEDIUM_QUAL
Staphylococcus_capitis	N181_BC03	s_4952	2546216	168690	NONE	HIGH_QUAL
Staphylococcus_capitis	N263_barcode04	s_5035	2556228	279016	NONE	HIGH_QUAL
Staphylococcus_capitis	N143_BC01	s_4895	2623127	339102	NONE	HIGH_QUAL
Staphylococcus_capitis	N143_BC03	s_4896	2533849	316255	NONE	HIGH_QUAL
Staphylococcus_capitis	N105_BC07	s_4844	1321168	9377	NONE	MEDIUM_QUAL
Staphylococcus_capitis	N200_BC09	s_4983	2645902	520223	NONE	HIGH_QUAL
Staphylococcus_capitis	N153_BC12	s_4908	2241938	39944	NONE	HIGH_QUAL
Staphylococcus_capitis	N209_BC04	s_4989	2528354	666954	NONE	HIGH_QUAL
Staphylococcus_capitis	N264_barcode14	s_5040	2290162	82111	NONE	HIGH_QUAL
Staphylococcus_capitis	N187_BC10	s_4965	2740722	643063	NONE	HIGH_QUAL
Staphylococcus_capitis	N195_BC02	s_4979	2205814	29421	NONE	MEDIUM_QUAL
Staphylococcus_capitis	N122_BC07	s_4864	2478791	284028	NONE	HIGH_QUAL
Staphylococcus_capitis	N134_BC05	s_4886	2499615	351308	NONE	HIGH_QUAL
Staphylococcus_capitis	N263_barcode03	s_5034	2559288	351627	NONE	HIGH_QUAL
Staphylococcus_capitis	N180_BC08	s_4951	2509758	469203	NONE	HIGH_QUAL
Staphylococcus_capitis	N188_BC09	s_4968	2533237	1305975	NONE	HIGH_QUAL
Staphylococcus_capitis	N189_BC07	s_4970	2485429	611710	NONE	HIGH_QUAL
Staphylococcus_capitis	N155_BC11	s_4913	2534986	804485	NONE	HIGH_QUAL
Staphylococcus_capitis	N189_BC10	s_4973	2921616	502807	NONE	HIGH_QUAL
Staphylococcus_capitis	N267_barcode05	s_6914	2473515	1286115	NONE	HIGH_QUAL
Staphylococcus_capitis	N202_BC09	s_4987	2604344	566625	NONE	HIGH_QUAL
Staphylococcus_capitis	N189_BC11	s_4974	2461748	246096	NONE	HIGH_QUAL
Staphylococcus_capitis	N181_BC04	s_4953	2536506	166876	NONE	HIGH_QUAL
Staphylococcus_capitis	N258_barcode01	s_5028	2528104	113650	NONE	HIGH_QUAL
Staphylococcus_capitis	N137_BC10	s_4889	2527301	370241	NONE	HIGH_QUAL
Staphylococcus_capitis	N156_BC09	s_4915	1698891	21468	NONE	MEDIUM_QUAL
Staphylococcus_capitis	N119_BC04	s_4861	2376518	106162	NONE	HIGH_QUAL
Staphylococcus_capitis	N137_BC09	s_4888	2380118	380631	NONE	HIGH_QUAL
Staphylococcus_capitis	N255_barcode17	s_5022	2520056	216425	NONE	HIGH_QUAL
Staphylococcus_capitis	N166_BC08	s_6909	2319692	49346	NONE	HIGH_QUAL
Staphylococcus_capitis	N259_barcode18	s_5033	2686962	764435	NONE	HIGH_QUAL
Staphylococcus_capitis	N105_BC08	s_4845	2577417	687985	NONE	HIGH_QUAL
Staphylococcus_capitis	N259_barcode17	s_5032	2690626	678476	NONE	HIGH_QUAL
Staphylococcus_capitis	N184_BC07	s_4960	2376431	54871	NONE	HIGH_QUAL
Staphylococcus_capitis	N125_BC06	s_4873	2646121	761094	NONE	HIGH_QUAL
Staphylococcus_capitis	N172_BC10	s_4941	2200699	65353	NONE	MEDIUM_QUAL
Staphylococcus_capitis	N158_BC03	s_4921	2058314	42358	NONE	MEDIUM_QUAL
Staphylococcus_capitis	N259_barcode05	s_5030	2628537	321887	NONE	HIGH_QUAL
Staphylococcus_capitis	N152_BC07	s_4905	2532675	442228	NONE	HIGH_QUAL
Staphylococcus_capitis	N267_barcode08	s_6917	2693368	2466469	NONE	HIGH_QUAL
Staphylococcus_capitis	N259_barcode06	s_5031	2666199	422835	NONE	HIGH_QUAL
Staphylococcus_capitis	N223_BC09	s_5003	2669393	464871	NONE	HIGH_QUAL
Staphylococcus_capitis	N188_BC06	s_4967	1436450	23420	NONE	MEDIUM_QUAL
Staphylococcus_capitis	N214_BC10	s_4995	2156269	136466	NONE	MEDIUM_QUAL
Staphylococcus_capitis	N105_BC09	s_4846	2549339	743578	NONE	HIGH_QUAL
Staphylococcus_capitis	N128_BC07	s_4877	2604439	208900	NONE	HIGH_QUAL
Staphylococcus_capitis	N162_BC06	s_4925	2203619	40531	NONE	MEDIUM_QUAL
Staphylococcus_capitis	N257_barcode01	s_5025	2557362	278954	NONE	HIGH_QUAL
Staphylococcus_capitis	N194_BC08	s_4977	2555113	352756	NONE	HIGH_QUAL
Staphylococcus_capitis	N141_BC11	s_4894	2395894	70102	NONE	HIGH_QUAL
Staphylococcus_capitis	N265_barcode04	s_6910	2566264	278954	NONE	HIGH_QUAL
Staphylococcus_capitis	N154_BC02	s_4910	3333026	298492	NONE	MEDIUM_QUAL
Staphylococcus_capitis	N108_BC06	s_4847	2584666	273402	NONE	HIGH_QUAL
Staphylococcus_capitis	N265_barcode11	s_6911	2541239	276684	NONE	HIGH_QUAL
Staphylococcus_capitis	N184_BC06	s_4959	1331585	11497	NONE	MEDIUM_QUAL
Staphylococcus_capitis	N123_BC05	s_4866	2576129	386339	NONE	HIGH_QUAL
Staphylococcus_capitis	N263_barcode06	s_5036	1837911	21185	NONE	MEDIUM_QUAL
Staphylococcus_capitis	N255_barcode18	s_5023	2522306	749679	NONE	HIGH_QUAL
Staphylococcus_capitis	N116_BC10	s_4858	2690036	289228	NONE	HIGH_QUAL
Staphylococcus_capitis	N181_BC05	s_4954	2395147	57749	NONE	HIGH_QUAL
Staphylococcus_capitis	N173_BC08	s_4943	2594926	80563	NONE	HIGH_QUAL
Staphylococcus_capitis	N164_BC11	s_4928	2577205	279005	NONE	HIGH_QUAL
Staphylococcus_capitis	N153_BC10	s_4907	1897410	15664	NONE	MEDIUM_QUAL
Staphylococcus_capitis	N212_BC05	s_4991	2446098	403137	NONE	HIGH_QUAL
Staphylococcus_capitis	N267_barcode07	s_6916	2664606	547854	NONE	HIGH_QUAL
Staphylococcus_capitis	N189_BC09	s_4972	2541793	396545	NONE	HIGH_QUAL
Staphylococcus_capitis	N154_BC01	s_4909	2517290	111672	NONE	HIGH_QUAL
Staphylococcus_capitis	N166_BC06	s_4931	2394321	34476	NONE	HIGH_QUAL
Staphylococcus_capitis	N146_BC03	s_4898	2179904	52221	NONE	MEDIUM_QUAL
Staphylococcus_capitis	N257_barcode09	s_5027	2578924	260137	NONE	HIGH_QUAL
Staphylococcus_capitis	N157_BC04	s_4917	1355678	20113	NONE	MEDIUM_QUAL
Staphylococcus_capitis	N169_BC07	s_4935	2511413	2440963	NONE	HIGH_QUAL
Staphylococcus_capitis	N255_barcode04	s_5019	2484888	192306	NONE	HIGH_QUAL
Staphylococcus_capitis	N255_barcode03	s_5018	2520558	227593	NONE	HIGH_QUAL
Staphylococcus_capitis	N113_BC01	s_4850	2583944	667165	NONE	HIGH_QUAL
Staphylococcus_capitis	N125_BC05	s_4872	2543631	557421	NONE	HIGH_QUAL
Staphylococcus_capitis	N158_BC02	s_4920	1304083	14432	NONE	MEDIUM_QUAL
Staphylococcus_capitis	N187_BC09	s_4964	2501227	642117	NONE	HIGH_QUAL
Staphylococcus_capitis	N255_barcode05	s_5020	2484304	249599	NONE	HIGH_QUAL
Staphylococcus_capitis	N253_barcode09	s_5016	2226937	116554	NONE	MEDIUM_QUAL
Staphylococcus_capitis	N154_BC04	s_4911	2195763	48222	NONE	MEDIUM_QUAL
Staphylococcus_capitis	N255_barcode02	s_5017	2514889	227461	NONE	HIGH_QUAL
Staphylococcus_capitis	N208_BC12	s_4988	2449593	189447	NONE	HIGH_QUAL
Staphylococcus_capitis	N222_BC04	s_5001	2490363	168806	NONE	HIGH_QUAL
Staphylococcus_capitis	N131_BC07	s_4882	2613848	348324	NONE	HIGH_QUAL
Staphylococcus_capitis	N177_BC10	s_4948	1808203	21136	NONE	MEDIUM_QUAL
Staphylococcus_capitis	N267_barcode06	s_6915	2479844	669194	NONE	HIGH_QUAL
Staphylococcus_capitis	N255_barcode16	s_5021	2530230	581335	NONE	HIGH_QUAL
Staphylococcus_capitis	N115_BC09	s_4855	1249606	14377	NONE	MEDIUM_QUAL
Staphylococcus_capitis	N147_BC07	s_4901	2628532	380568	NONE	HIGH_QUAL
Staphylococcus_capitis	N182_BC10	s_4956	2438148	111763	NONE	HIGH_QUAL
Staphylococcus_capitis	N265_barcode14	s_6912	2479873	276756	NONE	HIGH_QUAL
Staphylococcus_capitis	N165_BC03	s_4929	2529439	365961	NONE	HIGH_QUAL
Staphylococcus_capitis	N199_BC09	s_4981	2601374	401673	NONE	HIGH_QUAL
Staphylococcus_capitis	N124_BC06	s_4868	2456357	210726	NONE	HIGH_QUAL
Staphylococcus_capitis	N160_BC02	s_4924	2553519	417753	NONE	HIGH_QUAL
Staphylococcus_capitis	N172_BC08	s_4940	2582662	640130	NONE	HIGH_QUAL
Staphylococcus_capitis	N265_barcode15	s_6913	2579362	327489	NONE	HIGH_QUAL
Staphylococcus_capitis	N133_BC08	s_4885	2529615	497521	NONE	HIGH_QUAL
Staphylococcus_capitis	N125_BC08	s_4874	2595539	646384	NONE	HIGH_QUAL
Staphylococcus_capitis	N113_BC04	s_4851	2066996	44922	NONE	MEDIUM_QUAL
Staphylococcus_capitis	N123_BC12	s_4867	2509334	293471	NONE	HIGH_QUAL
Staphylococcus_capitis	N255_barcode19	s_5024	2522622	341762	NONE	HIGH_QUAL
Staphylococcus_capitis	N152_BC09	s_4906	2593560	190587	NONE	HIGH_QUAL
Staphylococcus_capitis	N257_barcode08	s_5026	2487118	345308	NONE	HIGH_QUAL
Staphylococcus_capitis	N228_BC12	s_5009	2436674	46879	NONE	HIGH_QUAL
Staphylococcus_capitis	N180_BC07	s_4950	2494178	460527	NONE	HIGH_QUAL
Staphylococcus_capitis	N100_BC07	s_4836	2307373	231775	NONE	HIGH_QUAL
Staphylococcus_capitis	N172_BC07	s_4939	2550826	226665	NONE	HIGH_QUAL
Serratia_marcescens	N253_barcode22	s_4136	4935714	766312	NONE	HIGH_QUAL
Serratia_marcescens	N123_BC08	s_4095	4675124	773408	NONE	HIGH_QUAL
Serratia_marcescens	N258_barcode24	s_4158	4758871	1003309	NONE	HIGH_QUAL
Serratia_marcescens	N123_BC11	s_4096	4766603	972690	NONE	HIGH_QUAL
Serratia_marcescens	N123_BC07	s_4094	4435409	209367	NONE	HIGH_QUAL
Serratia_marcescens	N258_barcode05	s_4149	5112188	2627119	NONE	HIGH_QUAL
Serratia_marcescens	N214_BC04	s_4126	5393613	1388631	NONE	HIGH_QUAL
Serratia_marcescens	N256_barcode11	s_4143	3786774	1500214	NONE	MEDIUM_QUAL
Serratia_marcescens	N253_barcode21	s_4135	4476101	1113351	NONE	HIGH_QUAL
Serratia_marcescens	N209_BC11	s_4124	5103791	1342053	NONE	HIGH_QUAL
Serratia_marcescens	N142_BC09	s_4100	3615137	1415270	NONE	MEDIUM_QUAL
Serratia_marcescens	N264_barcode06	s_4174	3364624	105619	NONE	MEDIUM_QUAL
Serratia_marcescens	N256_barcode24	s_4148	5028736	814212	NONE	HIGH_QUAL
Serratia_marcescens	N228_BC03	s_4131	4607304	640919	NONE	HIGH_QUAL
Serratia_marcescens	N163_BC09	s_4106	5277068	924805	NONE	HIGH_QUAL
Serratia_marcescens	N263_barcode18	s_4168	5252748	450173	NONE	HIGH_QUAL
Serratia_marcescens	N191_BC09	s_4115	5173106	772819	NONE	HIGH_QUAL
Serratia_marcescens	N191_BC11	s_4117	5254606	1633482	NONE	HIGH_QUAL
Serratia_marcescens	N163_BC08	s_4105	5127532	2636148	NONE	HIGH_QUAL
Serratia_marcescens	N264_barcode02	s_4171	5319639	1252727	NONE	HIGH_QUAL
Serratia_marcescens	N266_barcode03	s_6870	5231507	830196	NONE	HIGH_QUAL
Serratia_marcescens	N256_barcode23	s_4147	5308989	3809196	NONE	HIGH_QUAL
Serratia_marcescens	N164_BC07	s_4108	5050150	465151	NONE	HIGH_QUAL
Serratia_marcescens	N202_BC10	s_4120	5164609	759615	NONE	HIGH_QUAL
Serratia_marcescens	N264_barcode23	s_4182	4937730	784894	NONE	HIGH_QUAL
Serratia_marcescens	N264_barcode19	s_4179	4476429	1421562	NONE	HIGH_QUAL
Serratia_marcescens	N256_barcode10	s_4142	4764332	2449480	NONE	HIGH_QUAL
Serratia_marcescens	N167_BC12	s_4110	5276798	527817	NONE	HIGH_QUAL
Serratia_marcescens	N263_barcode24	s_4169	3606977	403663	NONE	MEDIUM_QUAL
Serratia_marcescens	N264_barcode04	s_4172	2833461	387342	NONE	MEDIUM_QUAL
Serratia_marcescens	N168_BC03	s_4111	5429352	1003645	NONE	HIGH_QUAL
Serratia_marcescens	N163_BC10	s_4107	5423481	832263	NONE	HIGH_QUAL
Serratia_marcescens	N258_barcode19	s_4154	5340666	5219391	NONE	HIGH_QUAL
Serratia_marcescens	N256_barcode03	s_4139	5290346	3174703	NONE	HIGH_QUAL
Serratia_marcescens	N167_BC01	s_4109	2973585	464595	NONE	MEDIUM_QUAL
Serratia_marcescens	N149_BC04	s_4102	4448997	436842	NONE	HIGH_QUAL
Serratia_marcescens	N266_barcode12	s_6873	2623834	672445	NONE	MEDIUM_QUAL
Serratia_marcescens	N264_barcode24	s_4183	5278727	1285517	NONE	HIGH_QUAL
Serratia_marcescens	N266_barcode04	s_6871	3531623	760952	NONE	MEDIUM_QUAL
Serratia_marcescens	N152_BC05	s_4104	4997551	1548215	NONE	HIGH_QUAL
Serratia_marcescens	N139_BC06	s_4098	5014144	439210	NONE	HIGH_QUAL
Serratia_marcescens	N202_BC11	s_4121	5065417	1106198	NONE	HIGH_QUAL
Serratia_marcescens	N260_barcode23	s_4165	5071500	1350926	NONE	HIGH_QUAL
Serratia_marcescens	N171_BC02	s_4113	5402362	1339410	NONE	HIGH_QUAL
Serratia_marcescens	N267_barcode20	s_6877	4132861	1505073	NONE	MEDIUM_QUAL
Serratia_marcescens	N260_barcode04	s_4160	5359323	819321	NONE	HIGH_QUAL
Serratia_marcescens	N256_barcode13	s_4145	2843298	2015088	NONE	MEDIUM_QUAL
Serratia_marcescens	N217_BC12	s_4128	4568196	627119	NONE	HIGH_QUAL
Serratia_marcescens	N232_BC05	s_4133	5131431	849302	NONE	HIGH_QUAL
Serratia_marcescens	N266_barcode09	s_6872	5288948	908623	NONE	HIGH_QUAL
Serratia_marcescens	N264_barcode05	s_4173	3337527	390207	NONE	MEDIUM_QUAL
Serratia_marcescens	N267_barcode24	s_6879	5259348	1186959	NONE	HIGH_QUAL
Serratia_marcescens	N149_BC05	s_4103	4938810	1288852	NONE	HIGH_QUAL
Serratia_marcescens	N264_barcode20	s_4180	4516121	1242101	NONE	HIGH_QUAL
Serratia_marcescens	N256_barcode04	s_4140	5350868	1043066	NONE	HIGH_QUAL
Serratia_marcescens	N265_barcode01	s_4184	5398624	906437	NONE	HIGH_QUAL
Serratia_marcescens	N267_barcode23	s_6878	4769040	1418607	NONE	HIGH_QUAL
Serratia_marcescens	N260_barcode19	s_4161	5247347	761433	NONE	HIGH_QUAL
Serratia_marcescens	N258_barcode06	s_4150	5016109	761644	NONE	HIGH_QUAL
Serratia_marcescens	N260_barcode03	s_4159	4192147	1082505	NONE	MEDIUM_QUAL
Serratia_marcescens	N264_barcode18	s_4178	5536021	779774	NONE	MEDIUM_QUAL
Serratia_marcescens	N225_BC12	s_4130	5414759	890330	NONE	HIGH_QUAL
Serratia_marcescens	N258_barcode07	s_4151	5581113	3041026	NONE	MEDIUM_QUAL
Serratia_marcescens	N265_barcode17	s_6867	5418766	2739287	NONE	HIGH_QUAL
Serratia_marcescens	N264_barcode09	s_4177	4967562	750088	NONE	HIGH_QUAL
Serratia_marcescens	N258_barcode21	s_4156	4964483	2903954	NONE	HIGH_QUAL
Serratia_marcescens	N207_BC02	s_4122	5076892	702273	NONE	HIGH_QUAL
Serratia_marcescens	N224_BC03	s_4129	4802055	776409	NONE	HIGH_QUAL
Serratia_marcescens	N256_barcode14	s_4146	3833590	777120	NONE	MEDIUM_QUAL
Serratia_marcescens	N258_barcode08	s_4152	5508315	1412775	NONE	MEDIUM_QUAL
Serratia_marcescens	N265_barcode02	s_4185	4974947	1408500	NONE	HIGH_QUAL
Serratia_marcescens	N265_barcode19	s_6869	5002735	715789	NONE	HIGH_QUAL
Serratia_marcescens	N171_BC03	s_4114	4845589	599657	NONE	HIGH_QUAL
Serratia_marcescens	N263_barcode17	s_4167	4627396	780042	NONE	HIGH_QUAL
Serratia_marcescens	N260_barcode20	s_4162	4645265	1355482	NONE	HIGH_QUAL
Serratia_marcescens	N170_BC12	s_4112	5080443	1331527	NONE	HIGH_QUAL
Serratia_marcescens	N256_barcode09	s_4141	5011593	1194562	NONE	HIGH_QUAL
Serratia_marcescens	N267_barcode19	s_6876	4397962	979577	NONE	HIGH_QUAL
Serratia_marcescens	N212_BC07	s_4125	2972977	958080	NONE	MEDIUM_QUAL
Serratia_marcescens	N260_barcode21	s_4163	4318107	479146	NONE	MEDIUM_QUAL
Serratia_marcescens	N253_barcode20	s_4134	4994242	649052	NONE	HIGH_QUAL
Serratia_marcescens	N260_barcode22	s_4164	5101578	1418843	NONE	HIGH_QUAL
Serratia_marcescens	N142_BC08	s_4099	3757623	1005735	NONE	MEDIUM_QUAL
Serratia_marcescens	N267_barcode03	s_6874	3495008	731788	NONE	MEDIUM_QUAL
Serratia_marcescens	N256_barcode12	s_4144	2708233	729958	NONE	MEDIUM_QUAL
Serratia_marcescens	N258_barcode09	s_4153	5175954	2994386	NONE	HIGH_QUAL
Serratia_marcescens	N265_barcode18	s_6868	5024315	2820872	NONE	HIGH_QUAL
Serratia_marcescens	N258_barcode23	s_4157	5451140	840849	NONE	HIGH_QUAL
Serratia_marcescens	N264_barcode01	s_4170	3948160	484099	NONE	MEDIUM_QUAL
Serratia_marcescens	N265_barcode03	s_4186	4841766	1519518	NONE	HIGH_QUAL
Serratia_marcescens	N253_barcode23	s_4137	5437474	646450	NONE	HIGH_QUAL
Serratia_marcescens	N264_barcode22	s_4181	5041048	2532251	NONE	HIGH_QUAL
Serratia_marcescens	N260_barcode24	s_4166	4902066	739128	NONE	HIGH_QUAL
Serratia_marcescens	N191_BC12	s_4118	5225236	1526359	NONE	HIGH_QUAL
Serratia_marcescens	N192_BC01	s_4119	4727555	1632655	NONE	HIGH_QUAL
Serratia_marcescens	N264_barcode08	s_4176	2635206	394741	NONE	MEDIUM_QUAL
Serratia_marcescens	N146_BC10	s_4101	4590914	438060	NONE	HIGH_QUAL
Serratia_marcescens	N258_barcode20	s_4155	5329111	814360	NONE	HIGH_QUAL
Serratia_marcescens	N264_barcode07	s_4175	3250728	2564857	NONE	MEDIUM_QUAL
Serratia_marcescens	N131_BC05	s_4097	5146301	682100	NONE	HIGH_QUAL
Serratia_marcescens	N215_BC05	s_4127	4979202	1004261	NONE	HIGH_QUAL
Serratia_marcescens	N264_barcode12	s_6866	3076661	394146	NONE	MEDIUM_QUAL
Serratia_marcescens	N209_BC07	s_4123	5360478	654506	NONE	HIGH_QUAL
Serratia_marcescens	N253_barcode24	s_4138	4917934	1131479	NONE	HIGH_QUAL
Enterococcus_faecalis	N151_BC09	s_2788	3004841	411071	NONE	HIGH_QUAL
Enterococcus_faecalis	N134_BC10	s_2773	3035162	794258	NONE	HIGH_QUAL
Enterococcus_faecalis	N230_BC05	s_2852	3198380	808403	NONE	HIGH_QUAL
Enterococcus_faecalis	N138_BC08	s_2780	2922482	291782	NONE	HIGH_QUAL
Enterococcus_faecalis	N102_BC10	s_2746	3214865	692470	NONE	HIGH_QUAL
Enterococcus_faecalis	N138_BC12	s_2782	2883255	104721	NONE	HIGH_QUAL
Enterococcus_faecalis	N229_BC04	s_2849	3194279	822773	NONE	HIGH_QUAL
Enterococcus_faecalis	N222_BC08	s_2842	2981483	95361	NONE	HIGH_QUAL
Enterococcus_faecalis	N182_BC03	s_2808	2835733	33320	NONE	HIGH_QUAL
Enterococcus_faecalis	N134_BC09	s_2772	3039271	784896	NONE	HIGH_QUAL
Enterococcus_faecalis	N173_BC06	s_2795	2757634	833360	NONE	HIGH_QUAL
Enterococcus_faecalis	N266_barcode07	s_6828	2742944	1425065	NONE	HIGH_QUAL
Enterococcus_faecalis	N258_barcode22	s_2859	2742873	1504996	NONE	HIGH_QUAL
Enterococcus_faecalis	N219_BC12	s_2840	3072346	105633	NONE	HIGH_QUAL
Enterococcus_faecalis	N186_BC09	s_2815	3226974	1778396	NONE	HIGH_QUAL
Enterococcus_faecalis	N233_BC06	s_2855	3225623	213853	NONE	HIGH_QUAL
Enterococcus_faecalis	N253_barcode04	s_2858	3025885	936749	NONE	HIGH_QUAL
Enterococcus_faecalis	N228_BC04	s_2847	2616008	91535	NONE	HIGH_QUAL
Enterococcus_faecalis	N179_BC05	s_2805	3240076	501944	NONE	HIGH_QUAL
Enterococcus_faecalis	N106_BC10	s_2751	3203291	917589	NONE	HIGH_QUAL
Enterococcus_faecalis	N115_BC03	s_2755	2999603	2360409	NONE	HIGH_QUAL
Enterococcus_faecalis	N202_BC05	s_2826	3115741	111854	NONE	HIGH_QUAL
Enterococcus_faecalis	N204_BC09	s_2828	3102654	98371	NONE	HIGH_QUAL
Enterococcus_faecalis	N189_BC04	s_2818	3091128	1888881	NONE	HIGH_QUAL
Enterococcus_faecalis	N131_BC03	s_2766	3082788	2685356	NONE	HIGH_QUAL
Enterococcus_faecalis	N177_BC12	s_2802	3253748	948333	NONE	HIGH_QUAL
Enterococcus_faecalis	N153_BC05	s_2791	2970791	1857112	NONE	HIGH_QUAL
Enterococcus_faecalis	N203_BC09	s_2827	2923399	281270	NONE	HIGH_QUAL
Enterococcus_faecalis	N184_BC07	s_2813	3240241	527193	NONE	HIGH_QUAL
Enterococcus_faecalis	N122_BC05	s_2759	3100218	156559	NONE	HIGH_QUAL
Enterococcus_faecalis	N137_BC06	s_2777	2983211	466289	NONE	HIGH_QUAL
Enterococcus_faecalis	N135_BC09	s_2774	3219695	857647	NONE	HIGH_QUAL
Enterococcus_faecalis	N177_BC08	s_2800	3216303	486024	NONE	HIGH_QUAL
Enterococcus_faecalis	N153_BC02	s_2789	3210411	917276	NONE	HIGH_QUAL
Enterococcus_faecalis	N148_BC07	s_2787	3012745	878158	NONE	HIGH_QUAL
Enterococcus_faecalis	N231_BC05	s_2853	3044859	2352211	NONE	HIGH_QUAL
Enterococcus_faecalis	N175_BC05	s_2797	3214711	1693816	NONE	HIGH_QUAL
Enterococcus_faecalis	N228_BC02	s_2846	2564301	38700	NONE	HIGH_QUAL
Enterococcus_faecalis	N179_BC02	s_2803	3259459	741549	NONE	HIGH_QUAL
Enterococcus_faecalis	N135_BC10	s_2775	3220394	1942203	NONE	HIGH_QUAL
Enterococcus_faecalis	N221_BC09	s_2841	3266891	898602	NONE	HIGH_QUAL
Enterococcus_faecalis	N229_BC02	s_2848	2878581	44018	NONE	HIGH_QUAL
Enterococcus_faecalis	N209_BC09	s_2833	2852482	74477	NONE	HIGH_QUAL
Enterococcus_faecalis	N197_BC04	s_2821	3156903	286382	NONE	HIGH_QUAL
Enterococcus_faecalis	N184_BC06	s_2812	3226542	438854	NONE	HIGH_QUAL
Enterococcus_faecalis	N126_BC06	s_2764	2882058	186639	NONE	HIGH_QUAL
Enterococcus_faecalis	N189_BC02	s_2817	3051210	2044077	NONE	HIGH_QUAL
Enterococcus_faecalis	N106_BC04	s_2749	3012263	2274657	NONE	HIGH_QUAL
Enterococcus_faecalis	N173_BC08	s_2796	1815530	24036	NONE	MEDIUM_QUAL
Enterococcus_faecalis	N197_BC10	s_2822	2823205	32337	NONE	HIGH_QUAL
Enterococcus_faecalis	N101_BC12	s_2744	3218980	1814315	NONE	HIGH_QUAL
Enterococcus_faecalis	N100_BC10	s_2742	3209847	1814386	NONE	HIGH_QUAL
Enterococcus_faecalis	N240_BC07	s_2856	1635404	13082	NONE	MEDIUM_QUAL
Enterococcus_faecalis	N147_BC09	s_2786	3250830	927686	NONE	HIGH_QUAL
Enterococcus_faecalis	N175_BC06	s_2798	3199948	1648695	NONE	HIGH_QUAL
Enterococcus_faecalis	N219_BC10	s_2839	3271877	2297539	NONE	HIGH_QUAL
Enterococcus_faecalis	N159_BC02	s_2793	3235796	915788	NONE	HIGH_QUAL
Enterococcus_faecalis	N231_BC09	s_2854	2672139	90353	NONE	HIGH_QUAL
Enterococcus_faecalis	N197_BC02	s_2819	3154459	242115	NONE	HIGH_QUAL
Enterococcus_faecalis	N101_BC02	s_2743	3228633	1720367	NONE	HIGH_QUAL
Enterococcus_faecalis	N154_BC04	s_2792	3025556	2186883	NONE	HIGH_QUAL
Enterococcus_faecalis	N204_BC11	s_2829	3063517	1719509	NONE	HIGH_QUAL
Enterococcus_faecalis	N100_BC09	s_2741	3224287	1919020	NONE	HIGH_QUAL
Enterococcus_faecalis	N131_BC07	s_2767	3096317	829643	NONE	HIGH_QUAL
Enterococcus_faecalis	N177_BC10	s_2801	3258916	946445	NONE	HIGH_QUAL
Enterococcus_faecalis	N201_BC09	s_2825	2725619	226746	NONE	HIGH_QUAL
Enterococcus_faecalis	N126_BC07	s_2765	2617255	36143	NONE	HIGH_QUAL
Enterococcus_faecalis	N240_BC09	s_2857	3283771	871698	NONE	HIGH_QUAL
Enterococcus_faecalis	N102_BC01	s_2745	3213269	899749	NONE	HIGH_QUAL
Enterococcus_faecalis	N102_BC12	s_2747	3208674	697843	NONE	HIGH_QUAL
Enterococcus_faecalis	N182_BC04	s_2809	3149687	2133824	NONE	HIGH_QUAL
Enterococcus_faecalis	N121_BC03	s_2758	3070853	1143037	NONE	HIGH_QUAL
Enterococcus_faecalis	N115_BC01	s_2754	2834375	62118	NONE	HIGH_QUAL
Enterococcus_faecalis	N179_BC03	s_2804	3259113	732085	NONE	HIGH_QUAL
Enterococcus_faecalis	N216_BC02	s_2837	3252739	1241775	NONE	HIGH_QUAL
Enterococcus_faecalis	N230_BC01	s_2850	3265315	1658038	NONE	HIGH_QUAL
Enterococcus_faecalis	N124_BC06	s_2761	3102331	819163	NONE	HIGH_QUAL
Enterococcus_faecalis	N223_BC07	s_2844	3079599	1682575	NONE	HIGH_QUAL
Enterococcus_faecalis	N186_BC06	s_2814	3127407	742558	NONE	HIGH_QUAL
Enterococcus_faecalis	N133_BC11	s_2771	3211752	521823	NONE	HIGH_QUAL
Enterococcus_faecalis	N133_BC08	s_2770	2744045	1513806	NONE	HIGH_QUAL
Enterococcus_faecalis	N138_BC10	s_2781	1480072	16032	NONE	MEDIUM_QUAL
Enterococcus_faecalis	N197_BC03	s_2820	3170666	255886	NONE	HIGH_QUAL
Enterococcus_faecalis	N126_BC05	s_2763	2931406	166822	NONE	HIGH_QUAL
Enterococcus_faecalis	N118_BC04	s_2757	2677806	107448	NONE	HIGH_QUAL
Enterococcus_faecalis	N100_BC08	s_2740	3236944	1653610	NONE	HIGH_QUAL
Enterococcus_faecalis	N106_BC03	s_2748	1617982	13581	NONE	MEDIUM_QUAL
Enterococcus_faecalis	N219_BC09	s_2838	3228750	98506	NONE	HIGH_QUAL
Enterococcus_faecalis	N153_BC03	s_2790	2927361	505695	NONE	HIGH_QUAL
Enterococcus_faecalis	N213_BC08	s_2836	2471095	13440	NONE	HIGH_QUAL
Enterococcus_faecalis	N230_BC04	s_2851	3205774	1815744	NONE	HIGH_QUAL
Enterococcus_faecalis	N126_BC04	s_2762	1995320	15319	NONE	MEDIUM_QUAL
Elizabethkingia_anophelis	N162_BC09	s_2347	4268506	450612	NONE	HIGH_QUAL
Elizabethkingia_anophelis	N260_barcode15	s_2410	4322956	309617	NONE	HIGH_QUAL
