species	sample	contig	start	end	AR_gene
Staphylococcus_haemolyticus	N215_BC12	tig00011891	16373	15528	BlaZ_Bla
Staphylococcus_haemolyticus	N215_BC12	tig00000219	8415	7516	MphC_MLS
Staphylococcus_haemolyticus	N215_BC12	tig00000219	26790	25366	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N217_BC07	tig00000074	37924	38694	AadD_AGly
Staphylococcus_haemolyticus	N217_BC07	tig00000074	8772	9542	AadD_AGly
Staphylococcus_haemolyticus	N217_BC07	tig00001123	2320037	2321467	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N217_BC07	tig00001123	2439242	2441234	MECA_Bla
Staphylococcus_haemolyticus	N217_BC07	tig00001123	588220	588712	Dfr_Tmt
Staphylococcus_haemolyticus	N217_BC07	tig00001123	2316045	2316883	BlaZ_Bla
Staphylococcus_haemolyticus	N217_BC09	tig00000063	9275	9910	Far1_Fcd
Staphylococcus_haemolyticus	N217_BC09	tig00008759	915140	916504	TetK_Tet
Staphylococcus_haemolyticus	N217_BC09	tig00008759	631168	632008	BlaZ_Bla
Staphylococcus_haemolyticus	N218_BC02	tig00000020	11229	13220	MECA_Bla
Staphylococcus_haemolyticus	N218_BC02	tig00002103	1272916	1272189	ErmA_MLS
Staphylococcus_haemolyticus	N218_BC02	tig00002103	1271287	1272064	Spc_AGly
Staphylococcus_haemolyticus	N218_BC03	tig00000095	28108	28885	Spc_AGly
Staphylococcus_haemolyticus	N218_BC03	tig00000095	27257	27983	ErmA_MLS
Staphylococcus_haemolyticus	N218_BC09	tig00000030	243000	243897	MphC_MLS
Staphylococcus_haemolyticus	N218_BC09	tig00000030	513533	514322	Aph3-III_AGly
Staphylococcus_haemolyticus	N218_BC09	tig00000030	499405	500245	BlaZ_Bla
Staphylococcus_haemolyticus	N218_BC09	tig00000030	607937	609927	MECA_Bla
Staphylococcus_haemolyticus	N218_BC09	tig00000030	512903	513440	Sat4A_AGly
Staphylococcus_haemolyticus	N218_BC09	tig00000030	236489	237914	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N218_BC09	tig00000030	621855	623215	TetK_Tet
Staphylococcus_haemolyticus	N218_BC09	tig00000030	241446	242901	MsrA_MLS
Staphylococcus_haemolyticus	N219_BC01	tig00000002	167	2156	MECA_Bla
Staphylococcus_haemolyticus	N219_BC01	tig00000002	110290	111652	TetK_Tet
Staphylococcus_haemolyticus	N219_BC01	tig00000002	96639	97171	Sat4A_AGly
Staphylococcus_haemolyticus	N219_BC01	tig00000002	95760	96546	Aph3-III_AGly
Staphylococcus_haemolyticus	N219_BC01	tig00000004	11559	12351	Aph3-III_AGly
Staphylococcus_haemolyticus	N219_BC01	tig00000004	25625	26463	BlaZ_Bla
Staphylococcus_haemolyticus	N219_BC01	tig00000004	12444	12977	Sat4A_AGly
Staphylococcus_haemolyticus	N219_BC01	tig00000034	389720	390617	MphC_MLS
Staphylococcus_haemolyticus	N219_BC01	tig00000034	383223	384649	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N219_BC01	tig00000034	388167	389622	MsrA_MLS
Staphylococcus_haemolyticus	N219_BC07	tig00000002	108754	110182	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N219_BC07	tig00000002	113337	114176	BlaZ_Bla
Staphylococcus_haemolyticus	N219_BC07	tig00000002	346521	347361	BlaZ_Bla
Staphylococcus_haemolyticus	N219_BC07	tig00000004	370059	372049	MECA_Bla
Staphylococcus_haemolyticus	N219_BC11	tig00000208	20055	21420	TetK_Tet
Staphylococcus_haemolyticus	N219_BC11	tig00000208	4125	5490	TetK_Tet
Staphylococcus_haemolyticus	N219_BC11	tig00000208	16528	17367	BlaZ_Bla
Staphylococcus_haemolyticus	N219_BC11	tig00000208	32449	33279	BlaZ_Bla
Staphylococcus_haemolyticus	N219_BC11	tig00001113	1633332	1634124	Aph3-III_AGly
Staphylococcus_haemolyticus	N219_BC11	tig00001113	1619884	1620724	BlaZ_Bla
Staphylococcus_haemolyticus	N219_BC11	tig00001113	1632701	1633239	Sat4A_AGly
Staphylococcus_haemolyticus	N220_BC02	tig00000635	1244466	1245306	BlaZ_Bla
Staphylococcus_haemolyticus	N220_BC02	tig00000635	1377460	1379453	MECA_Bla
Staphylococcus_haemolyticus	N220_BC02	tig00000635	1240769	1242133	TetK_Tet
Staphylococcus_haemolyticus	N220_BC05	tig00000033	407943	409935	MECA_Bla
Staphylococcus_haemolyticus	N220_BC05	tig00000033	523109	524537	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N220_BC05	tig00000033	534985	535824	BlaZ_Bla
Staphylococcus_haemolyticus	N220_BC05	tig00000061	17901	18799	MphC_MLS
Staphylococcus_haemolyticus	N220_BC05	tig00000717	124981	125475	Dfr_Tmt
Staphylococcus_haemolyticus	N220_BC11	tig00000616	2919	3758	BlaZ_Bla
Staphylococcus_haemolyticus	N220_BC11	tig00001186	81019	83009	MECA_Bla
Staphylococcus_haemolyticus	N220_BC11	tig00001188	1321265	1322055	Aph3-III_AGly
Staphylococcus_haemolyticus	N220_BC11	tig00001188	1322148	1322685	Sat4A_AGly
Staphylococcus_haemolyticus	N220_BC11	tig00001188	1334360	1335198	BlaZ_Bla
Staphylococcus_haemolyticus	N220_BC11	tig00008103	7786	8627	BlaZ_Bla
Staphylococcus_haemolyticus	N221_BC07	tig00000065	4110	4903	Aph3-III_AGly
Staphylococcus_haemolyticus	N221_BC07	tig00000065	3479	4018	Sat4A_AGly
Staphylococcus_haemolyticus	N221_BC07	tig00000065	125655	127648	MECA_Bla
Staphylococcus_haemolyticus	N221_BC07	tig00000079	8505	9930	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N221_BC07	tig00000182	14895	15795	MphC_MLS
Staphylococcus_haemolyticus	N221_BC07	tig00000182	20875	22299	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N221_BC07	tig00000182	15893	17352	MsrA_MLS
Staphylococcus_haemolyticus	N221_BC07	tig00008399	8840	9682	BlaZ_Bla
Staphylococcus_haemolyticus	N221_BC07	tig00008407	13276	14007	ErmC_MLS
Staphylococcus_haemolyticus	N221_BC12	tig00000032	205907	206806	MphC_MLS
Staphylococcus_haemolyticus	N221_BC12	tig00000032	464019	464860	BlaZ_Bla
Staphylococcus_haemolyticus	N221_BC12	tig00000032	199516	200948	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N221_BC12	tig00000032	579471	581464	MECA_Bla
Staphylococcus_haemolyticus	N221_BC12	tig00000096	96529	97960	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N221_BC12	tig00000096	43870	44362	Dfr_Tmt
Staphylococcus_haemolyticus	N221_BC12	tig00000096	488202	488835	Far1_Fcd
Staphylococcus_haemolyticus	N222_BC02	tig00000058	394350	393449	MphC_MLS
Staphylococcus_haemolyticus	N222_BC02	tig00000058	124668	124130	Sat4A_AGly
Staphylococcus_haemolyticus	N222_BC02	tig00000058	124037	123249	Aph3-III_AGly
Staphylococcus_haemolyticus	N222_BC02	tig00000058	395911	394448	MsrA_MLS
Staphylococcus_haemolyticus	N222_BC02	tig00000058	27734	29726	MECA_Bla
Staphylococcus_haemolyticus	N222_BC02	tig00000058	137310	138145	BlaZ_Bla
Staphylococcus_haemolyticus	N222_BC02	tig00000058	15797	14438	TetK_Tet
Staphylococcus_haemolyticus	N222_BC07	tig00000668	35108	33116	MECA_Bla
Staphylococcus_haemolyticus	N222_BC07	tig00000673	22287	21449	BlaZ_Bla
Staphylococcus_haemolyticus	N222_BC07	tig00000668	717172	716679	Dfr_Tmt
Staphylococcus_haemolyticus	N222_BC07	tig00000672	28271	29638	TetK_Tet
Staphylococcus_haemolyticus	N222_BC07	tig00000670	500882	502310	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N223_BC03	tig00000172	51496	52329	BlaZ_Bla
Staphylococcus_haemolyticus	N223_BC03	tig00000182	37511	38873	TetK_Tet
Staphylococcus_haemolyticus	N223_BC04	tig00000001	1927973	1928609	Far1_Fcd
Staphylococcus_haemolyticus	N223_BC08	tig00000084	256716	257550	BlaZ_Bla
Staphylococcus_haemolyticus	N223_BC09	tig00002103	780170	779677	Dfr_Tmt
Staphylococcus_haemolyticus	N223_BC09	tig00002107	41953	42719	AadD_AGly
Staphylococcus_haemolyticus	N223_BC09	tig00002107	126448	127877	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N223_BC09	tig00002107	122372	123829	MsrA_MLS
Staphylococcus_haemolyticus	N223_BC09	tig00002103	111418	109426	MECA_Bla
Staphylococcus_haemolyticus	N223_BC09	tig00002107	39947	39217	ErmC_MLS
Staphylococcus_haemolyticus	N223_BC09	tig00002107	46972	47608	Far1_Fcd
Staphylococcus_haemolyticus	N223_BC09	tig00002107	41620	40250	TetL_Tet
Staphylococcus_haemolyticus	N223_BC09	tig00002095	211930	212770	BlaZ_Bla
Staphylococcus_haemolyticus	N223_BC09	tig00000083	9701	10184	LnuA_MLS
Staphylococcus_haemolyticus	N223_BC11	tig00000235	8531	7072	MsrA_MLS
Staphylococcus_haemolyticus	N223_BC11	tig00000235	31398	32035	Far1_Fcd
Staphylococcus_haemolyticus	N223_BC11	tig00000235	35020	34179	BlaZ_Bla
Staphylococcus_haemolyticus	N223_BC11	tig00000253	35457	36355	MphC_MLS
Staphylococcus_haemolyticus	N223_BC11	tig00000253	26560	27925	TetK_Tet
Staphylococcus_haemolyticus	N223_BC11	tig00000253	5740	7168	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N224_BC01	tig00000233	1339935	1337942	MECA_Bla
Staphylococcus_haemolyticus	N224_BC01	tig00001682	58402	57561	BlaZ_Bla
Staphylococcus_haemolyticus	N224_BC01	tig00000151	6405	5635	AadD_AGly
Staphylococcus_haemolyticus	N224_BC01	tig00000151	17426	16149	TetK_Tet
Staphylococcus_haemolyticus	N224_BC02	tig00000053	57703	58241	Sat4A_AGly
Staphylococcus_haemolyticus	N224_BC02	tig00000053	58334	59123	Aph3-III_AGly
Staphylococcus_haemolyticus	N224_BC02	tig00000053	44929	45761	BlaZ_Bla
Staphylococcus_haemolyticus	N224_BC02	tig00000115	141031	143015	MECA_Bla
Staphylococcus_haemolyticus	N224_BC06	tig00000892	26763	25307	MsrA_MLS
Staphylococcus_haemolyticus	N224_BC06	tig00000119	11816	11181	Far1_Fcd
Staphylococcus_haemolyticus	N224_BC06	tig00000894	28900	28415	DfrC_Tmt
Staphylococcus_haemolyticus	N224_BC06	tig00005242	1573	2411	BlaZ_Bla
Staphylococcus_haemolyticus	N224_BC06	tig00000894	16437	15540	MphC_MLS
Staphylococcus_haemolyticus	N224_BC06	tig00000112	6546	5181	TetK_Tet
Staphylococcus_haemolyticus	N224_BC06	tig00000892	13883	12456	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N224_BC08	tig00000095	285907	287898	MECA_Bla
Staphylococcus_haemolyticus	N224_BC08	tig00000095	148914	150281	TetK_Tet
Staphylococcus_haemolyticus	N224_BC08	tig00000095	153108	153945	BlaZ_Bla
Staphylococcus_haemolyticus	N225_BC02	tig00000011	932432	933273	BlaZ_Bla
Staphylococcus_haemolyticus	N225_BC02	tig00000011	919882	920420	Sat4A_AGly
Staphylococcus_haemolyticus	N225_BC02	tig00000011	919002	919789	Aph3-III_AGly
Staphylococcus_haemolyticus	N225_BC02	tig00015196	19772	21136	TetK_Tet
Staphylococcus_haemolyticus	N225_BC02	tig00015196	40627	41466	BlaZ_Bla
Staphylococcus_haemolyticus	N227_BC06	tig00000098	73789	74426	Far1_Fcd
Staphylococcus_haemolyticus	N227_BC06	tig00007355	2411	3244	BlaZ_Bla
Staphylococcus_haemolyticus	N227_BC06	tig00007361	126399	128389	MECA_Bla
Staphylococcus_haemolyticus	N229_BC06	tig00000172	7015	7803	Aph3-III_AGly
Staphylococcus_haemolyticus	N229_BC06	tig00009869	16905	18327	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N230_BC07	tig00000561	7714	8552	BlaZ_Bla
Staphylococcus_haemolyticus	N230_BC10	tig00000001	619851	620344	Dfr_Tmt
Staphylococcus_haemolyticus	N230_BC10	tig00000001	1388048	1388888	BlaZ_Bla
Staphylococcus_haemolyticus	N230_BC10	tig00000001	1256628	1258621	MECA_Bla
Staphylococcus_haemolyticus	N230_BC10	tig00001111	459383	460811	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N230_BC10	tig00001111	465895	466792	MphC_MLS
Staphylococcus_haemolyticus	N230_BC10	tig00001111	464341	465796	MsrA_MLS
Staphylococcus_haemolyticus	N231_BC09	tig00000389	54536	55965	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N231_BC09	tig00000389	50543	51383	BlaZ_Bla
Staphylococcus_haemolyticus	N231_BC09	tig00000389	17646	19010	TetK_Tet
Staphylococcus_haemolyticus	N231_BC09	tig00001281	97191	99096	TetM_Tet
Staphylococcus_haemolyticus	N231_BC09	tig00001282	100654	102646	MECA_Bla
Staphylococcus_haemolyticus	N231_BC09	tig00001282	131485	132273	Aph3-III_AGly
Staphylococcus_haemolyticus	N231_BC10	tig00000444	10584	11950	TetK_Tet
Staphylococcus_haemolyticus	N232_BC03	tig00000379	7586	9015	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N232_BC03	tig00000386	45773	46673	MphC_MLS
Staphylococcus_haemolyticus	N232_BC07	tig00000961	778805	780261	MsrA_MLS
Staphylococcus_haemolyticus	N232_BC07	tig00000966	388	2382	MECA_Bla
Staphylococcus_haemolyticus	N232_BC07	tig00000025	4067	4907	BlaZ_Bla
Staphylococcus_haemolyticus	N232_BC07	tig00000961	1801815	1801322	Dfr_Tmt
Staphylococcus_haemolyticus	N232_BC07	tig00000961	780360	781258	MphC_MLS
Staphylococcus_haemolyticus	N232_BC07	tig00000961	773840	775269	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N232_BC09	tig00000042	83757	85751	MECA_Bla
Staphylococcus_haemolyticus	N232_BC09	tig00000042	393658	394499	BlaZ_Bla
Staphylococcus_haemolyticus	N232_BC09	tig00000066	94298	95727	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N232_BC09	tig00000088	4322	5686	TetK_Tet
Staphylococcus_haemolyticus	N232_BC09	tig00002122	596414	596908	Dfr_Tmt
Staphylococcus_haemolyticus	N232_BC10	tig00000239	17979	18749	AadD_AGly
Staphylococcus_haemolyticus	N232_BC10	tig00000239	8931	10388	MsrA_MLS
Staphylococcus_haemolyticus	N232_BC10	tig00000262	8825	10254	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N233_BC03	tig00000270	14143	12682	MsrA_MLS
Staphylococcus_haemolyticus	N233_BC03	tig00000270	38376	37537	BlaZ_Bla
Staphylococcus_haemolyticus	N233_BC05	tig00000475	7500	8930	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N233_BC05	tig00016365	20933	22363	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N233_BC05	tig00016365	16456	17819	TetK_Tet
Staphylococcus_haemolyticus	N233_BC11	tig00000001	961665	963095	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N233_BC11	tig00000001	1076285	1078277	MECA_Bla
Staphylococcus_haemolyticus	N233_BC11	tig00000001	957672	958510	BlaZ_Bla
Staphylococcus_haemolyticus	N234_BC01	tig00002275	56946	56047	MphC_MLS
Staphylococcus_haemolyticus	N234_BC01	tig00002275	58502	57045	MsrA_MLS
Staphylococcus_haemolyticus	N234_BC01	tig00000040	57766	59754	MECA_Bla
Staphylococcus_haemolyticus	N234_BC01	tig00002272	1102	1833	ErmC_MLS
Staphylococcus_haemolyticus	N234_BC01	tig00000002	538475	539109	Far1_Fcd
Staphylococcus_haemolyticus	N234_BC01	tig00000002	94696	93855	BlaZ_Bla
Staphylococcus_haemolyticus	N234_BC01	tig00000040	45889	44526	TetK_Tet
Staphylococcus_haemolyticus	N234_BC03	tig00000281	11047	10149	MphC_MLS
Staphylococcus_haemolyticus	N234_BC03	tig00000280	18131	16701	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N234_BC03	tig00000024	11852	11314	Sat4A_AGly
Staphylococcus_haemolyticus	N234_BC03	tig00000024	11221	10431	Aph3-III_AGly
Staphylococcus_haemolyticus	N234_BC03	tig00000280	25849	24390	MsrA_MLS
Staphylococcus_haemolyticus	N234_BC03	tig00001813	22565	20573	MECA_Bla
Staphylococcus_haemolyticus	N234_BC03	tig00000024	23985	24824	BlaZ_Bla
Staphylococcus_haemolyticus	N234_BC03	tig00000281	19942	18576	TetK_Tet
Staphylococcus_haemolyticus	N234_BC04	tig00000001	1969501	1970930	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N234_BC04	tig00000001	200858	201351	Dfr_Tmt
Staphylococcus_haemolyticus	N234_BC04	tig00000001	2088471	2090461	MECA_Bla
Staphylococcus_haemolyticus	N234_BC04	tig00000001	1965508	1966347	BlaZ_Bla
Staphylococcus_haemolyticus	N234_BC04	tig00000081	12708	13547	BlaZ_Bla
Staphylococcus_haemolyticus	N234_BC04	tig00000081	6934	8355	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N234_BC04	tig00001290	19996	20896	MphC_MLS
Staphylococcus_haemolyticus	N234_BC04	tig00001290	13316	14741	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N234_BC04	tig00001290	20994	22451	MsrA_MLS
Staphylococcus_haemolyticus	N234_BC04	tig00001290	28422	29776	TetK_Tet
Staphylococcus_haemolyticus	N234_BC04	tig00001291	5683	6580	MphC_MLS
Staphylococcus_haemolyticus	N234_BC04	tig00001291	6678	8134	MsrA_MLS
Staphylococcus_haemolyticus	N234_BC04	tig00001291	14087	15441	TetK_Tet
Staphylococcus_haemolyticus	N234_BC06	tig00000001	1561885	1562676	Aph3-III_AGly
Staphylococcus_haemolyticus	N234_BC06	tig00000001	1562769	1563307	Sat4A_AGly
Staphylococcus_haemolyticus	N234_BC06	tig00000001	1936619	1938610	MECA_Bla
Staphylococcus_haemolyticus	N234_BC06	tig00000001	1575455	1576293	BlaZ_Bla
Staphylococcus_haemolyticus	N234_BC06	tig00000001	1950394	1951742	TetK_Tet
Staphylococcus_haemolyticus	N234_BC06	tig00000001	1348489	1349122	Far1_Fcd
Staphylococcus_haemolyticus	N234_BC06	tig00000001	6490	6953	Dfr_Tmt
Staphylococcus_haemolyticus	N234_BC06	tig00000056	11831	12669	BlaZ_Bla
Staphylococcus_haemolyticus	N234_BC06	tig00000056	27956	29379	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N234_BC06	tig00000056	6052	7477	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N234_BC06	tig00000056	32717	33550	BlaZ_Bla
Staphylococcus_haemolyticus	N234_BC07	tig00000003	2463819	2464313	Dfr_Tmt
Staphylococcus_haemolyticus	N234_BC07	tig00000003	1673753	1675182	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N234_BC07	tig00000003	1792926	1794918	MECA_Bla
Staphylococcus_haemolyticus	N234_BC07	tig00000003	1662257	1663094	BlaZ_Bla
Staphylococcus_haemolyticus	N234_BC07	tig00000124	14709	15550	BlaZ_Bla
Staphylococcus_haemolyticus	N234_BC07	tig00000124	19903	21327	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N235_BC02	tig00013677	21163	22530	TetK_Tet
Staphylococcus_haemolyticus	N235_BC03	tig00000179	337467	339459	MECA_Bla
Staphylococcus_haemolyticus	N235_BC03	tig00000223	68471	69898	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N235_BC03	tig00000223	62485	63379	MphC_MLS
Staphylococcus_haemolyticus	N235_BC03	tig00000223	63478	64933	MsrA_MLS
Staphylococcus_haemolyticus	N235_BC03	tig00000306	71419	72259	BlaZ_Bla
Staphylococcus_haemolyticus	N235_BC04	tig00000017	4764	5255	Dfr_Tmt
Staphylococcus_haemolyticus	N235_BC04	tig00000208	7439	6011	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N235_BC04	tig00000073	15419	15957	Sat4A_AGly
Staphylococcus_haemolyticus	N235_BC04	tig00000073	16050	16839	Aph3-III_AGly
Staphylococcus_haemolyticus	N235_BC04	tig00000456	63546	61556	MECA_Bla
Staphylococcus_haemolyticus	N235_BC04	tig00000073	3289	2453	BlaZ_Bla
Staphylococcus_haemolyticus	N235_BC04	tig00000161	10947	12312	TetK_Tet
Staphylococcus_haemolyticus	N235_BC12	tig00000001	399440	400231	Aph3-III_AGly
Staphylococcus_haemolyticus	N235_BC12	tig00000001	398808	399347	Sat4A_AGly
Staphylococcus_haemolyticus	N235_BC12	tig00000001	1670784	1671420	Far1_Fcd
Staphylococcus_haemolyticus	N235_BC12	tig00000001	71239	73227	MECA_Bla
Staphylococcus_haemolyticus	N235_BC12	tig00000001	56396	57745	TetK_Tet
Staphylococcus_haemolyticus	N235_BC12	tig00000001	388219	389058	BlaZ_Bla
Staphylococcus_haemolyticus	N235_BC12	tig00000131	5075	6505	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N236_BC05	tig00001789	882557	883325	AadD_AGly
Staphylococcus_haemolyticus	N236_BC05	tig00001789	109618	111611	MECA_Bla
Staphylococcus_haemolyticus	N236_BC05	tig00001793	9883	11310	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N236_BC05	tig00001793	14463	15301	BlaZ_Bla
Staphylococcus_haemolyticus	N236_BC10	tig00000058	235559	237551	MECA_Bla
Staphylococcus_haemolyticus	N237_BC06	tig00016366	471094	472524	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N237_BC06	tig00016366	355911	357903	MECA_Bla
Staphylococcus_haemolyticus	N237_BC06	tig00016366	475681	476520	BlaZ_Bla
Staphylococcus_haemolyticus	N237_BC07	tig00000080	24481	23582	MphC_MLS
Staphylococcus_haemolyticus	N237_BC07	tig00006085	12261	13690	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N237_BC07	tig00000016	22838	23376	Sat4A_AGly
Staphylococcus_haemolyticus	N237_BC07	tig00000016	23469	24257	Aph3-III_AGly
Staphylococcus_haemolyticus	N237_BC07	tig00000080	26035	24579	MsrA_MLS
Staphylococcus_haemolyticus	N237_BC07	tig00000995	609198	607206	MECA_Bla
Staphylococcus_haemolyticus	N237_BC07	tig00000016	10190	9352	BlaZ_Bla
Staphylococcus_haemolyticus	N237_BC07	tig00000014	25988	24624	TetK_Tet
Staphylococcus_haemolyticus	N238_BC09	tig00000002	2144926	2145766	BlaZ_Bla
Staphylococcus_haemolyticus	N238_BC09	tig00000073	24939	26368	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N238_BC09	tig00000073	5338	6766	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N239_BC04	tig00000198	7181	8607	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N239_BC04	tig00000478	105814	107716	TetM_Tet
Staphylococcus_haemolyticus	N239_BC04	tig00000505	95900	96738	BlaZ_Bla
Staphylococcus_haemolyticus	N239_BC04	tig00000507	70461	72456	MECA_Bla
Staphylococcus_haemolyticus	N239_BC04	tig00000507	34444	35805	TetK_Tet
Staphylococcus_haemolyticus	N239_BC04	tig00000549	70531	71370	BlaZ_Bla
Staphylococcus_haemolyticus	N239_BC04	tig00000549	65946	67373	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N239_BC04	tig00000615	8979	9770	Aph3-III_AGly
Staphylococcus_haemolyticus	N239_BC04	tig00000615	9863	10400	Sat4A_AGly
Staphylococcus_haemolyticus	N239_BC04	tig00000615	15540	16379	BlaZ_Bla
Staphylococcus_haemolyticus	N239_BC04	tig00011456	5170	7163	MECA_Bla
Staphylococcus_haemolyticus	N239_BC05	tig00000475	182816	184805	MECA_Bla
Staphylococcus_haemolyticus	N239_BC05	tig00000568	26977	27747	AadD_AGly
Staphylococcus_haemolyticus	N239_BC05	tig00000568	7133	8496	TetK_Tet
Staphylococcus_haemolyticus	N239_BC05	tig00000568	22370	23206	BlaZ_Bla
Staphylococcus_haemolyticus	N239_BC05	tig00001350	4452	5347	MphC_MLS
Staphylococcus_haemolyticus	N239_BC05	tig00001350	5444	6902	MsrA_MLS
Staphylococcus_haemolyticus	N239_BC07	tig00000060	23865	24764	MphC_MLS
Staphylococcus_haemolyticus	N239_BC07	tig00000060	17352	18781	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N239_BC07	tig00000043	45358	45895	Sat4A_AGly
Staphylococcus_haemolyticus	N239_BC07	tig00000043	45988	46779	Aph3-III_AGly
Staphylococcus_haemolyticus	N239_BC07	tig00000060	22309	23766	MsrA_MLS
Staphylococcus_haemolyticus	N239_BC07	tig00001764	1703073	1705062	MECA_Bla
Staphylococcus_haemolyticus	N239_BC07	tig00001764	1874117	1874958	BlaZ_Bla
Staphylococcus_haemolyticus	N239_BC07	tig00001771	19367	18002	TetK_Tet
Staphylococcus_haemolyticus	N240_BC01	tig00000311	18345	19771	Aac6-Aph2_AGly
Staphylococcus_haemolyticus	N240_BC01	tig00000311	12351	13248	MphC_MLS
Staphylococcus_haemolyticus	N240_BC01	tig00000311	13347	14799	MsrA_MLS
Staphylococcus_haemolyticus	N240_BC01	tig00000316	53246	54086	BlaZ_Bla
Staphylococcus_haemolyticus	N240_BC01	tig00000409	20354	20847	Dfr_Tmt
Staphylococcus_haemolyticus	N240_BC01	tig00001471	49891	51880	MECA_Bla
Staphylococcus_haemolyticus	N240_BC08	tig00000001	2589137	2589620	DfrC_Tmt
Staphylococcus_hominis	N102_BC09	tig00000000	1351789	1353783	MECA_Bla
Staphylococcus_hominis	N103_BC04	tig00000228	11270	13260	MECA_Bla
Staphylococcus_hominis	N103_BC04	tig00000228	16993	17477	DfrC_Tmt
Staphylococcus_hominis	N103_BC09	tig00000001	16463	17360	MphC_MLS
Staphylococcus_hominis	N103_BC09	tig00000001	17458	18910	MsrA_MLS
Staphylococcus_hominis	N103_BC09	tig00000011	500982	502972	MECA_Bla
Staphylococcus_hominis	N103_BC09	tig00000011	506691	507174	DfrC_Tmt
Staphylococcus_hominis	N103_BC09	tig00000011	287862	288697	BlaZ_Bla
Staphylococcus_hominis	N105_BC05	tig00000161	197741	199728	MECA_Bla
Staphylococcus_hominis	N105_BC05	tig00000161	426361	427196	BlaZ_Bla
Staphylococcus_hominis	N107_BC05	tig00000139	2238095	2240087	MECA_Bla
Staphylococcus_hominis	N107_BC05	tig00000139	2202680	2204107	Aac6-Aph2_AGly
Staphylococcus_hominis	N107_BC05	tig00000139	1861934	1862770	BlaZ_Bla
Staphylococcus_hominis	N108_BC12	tig00000000	999620	1001609	MECA_Bla
Staphylococcus_hominis	N110_BC04	tig00000000	1992432	1993338	Ant6-Ia_AGly
Staphylococcus_hominis	N110_BC04	tig00000000	1993967	1994757	Aph3-III_AGly
Staphylococcus_hominis	N110_BC04	tig00000000	1993335	1993874	Sat4A_AGly
Staphylococcus_hominis	N110_BC04	tig00000000	1372205	1374195	MECA_Bla
Staphylococcus_hominis	N110_BC04	tig00000000	1188293	1189128	BlaZ_Bla
Staphylococcus_hominis	N111_BC03	tig00000032	512135	514125	MECA_Bla
Staphylococcus_hominis	N111_BC07	tig00000000	1882643	1884629	MECA_Bla
Staphylococcus_hominis	N111_BC07	tig00000000	1878443	1878926	DfrC_Tmt
Staphylococcus_hominis	N111_BC07	tig00000000	2126887	2127716	BlaZ_Bla
Staphylococcus_hominis	N113_BC02	tig00000010	14979	15813	BlaZ_Bla
Staphylococcus_hominis	N113_BC06	tig00000000	1150107	1150646	Sat4A_AGly
Staphylococcus_hominis	N113_BC06	tig00000000	1150643	1151545	Ant6-Ia_AGly
Staphylococcus_hominis	N113_BC06	tig00000000	1149226	1150014	Aph3-III_AGly
Staphylococcus_hominis	N113_BC06	tig00000000	1794633	1796623	MECA_Bla
